mean_ear,min_ear,max_ear,std_ear,ear_q10,ear_q25,ear_q75,ear_q90,ear_range,ear_slope,perclos,longest_eye_close,longest_eye_close_seconds,mean_eye_close_duration,eye_close_events,eye_close_event_rate,mean_mar,min_mar,max_mar,std_mar,mar_q75,mar_q90,mar_q95,mar_range,mar_slope,mouth_open_ratio,mouth_open_events,longest_mouth_open,longest_mouth_open_seconds,mean_mouth_open_duration,eye_mouth_ratio,fatigue_score,yawn_score,label,source,video_name,group_id,window_index,frame_start,frame_end,fps,samples_per_second,window_seconds
0.17751276353180154,0.14347147297304946,0.2002284263430755,0.012295498288176547,0.16078316395054576,0.17143850759302987,0.18389243202546535,0.19218523242463878,0.056756953370026036,0.00016323080946015317,0.05084745762711865,1,0.16683976809025278,0.16683976809025278,3,0.3047682108956929,0.017077464530756366,0.0,0.0531306428361855,0.01195168509924351,0.022989375939956425,0.03183229627001047,0.035107053202330284,0.0531306428361855,-9.048271928431846e-05,0.0,0,0,0.0,0.0,10.393953344700355,0.05084745762711865,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,1,5,300,29.968874071409797,5.993774814281959,10.0
0.1896344571907931,0.16660913932436516,0.2109651116300583,0.0096273065752894,0.17878159081644196,0.18408267921660754,0.1954770054267812,0.20133341622728984,0.04435597230569313,5.150509884104914e-05,0.0,0,0.0,0.0,0,0.0,0.015603460898985943,0.0,0.05171645175253436,0.011115220327940085,0.017694812452664525,0.024464884707901115,0.03429403910249373,0.05171645175253436,-7.665875089350513e-06,0.0,0,0,0.0,0.0,12.15257985638687,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,2,305,595,29.968874071409797,5.993774814281959,10.0
0.17648786616308265,0.15260842673023667,0.20256720171820353,0.012111894963041232,0.15898361823353593,0.16570740544724244,0.18470986698173447,0.19149405335835085,0.04995877498796686,-0.0001557555508884417,0.0,0,0.0,0.0,0,0.0,0.00941311564039966,0.0,0.024776471541572212,0.009812115004623418,0.017380495175633025,0.02316081663600661,0.02394154335487417,0.024776471541572212,5.398091263461367e-05,0.0,0,0,0.0,0.0,18.747152988614676,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,3,600,890,29.968874071409797,5.993774814281959,10.0
0.17304599931527428,0.11839280692147604,0.20533689142574899,0.01668527338641994,0.15470569396316863,0.1639623160774441,0.18281638274494333,0.19350768030037682,0.08694408450427295,0.00010617381578789229,0.06779661016949153,2,0.33367953618050555,0.22245302412033702,3,0.3047682108956929,0.019839842716647946,0.0,0.06943774745378858,0.012376913771841934,0.024801226197977585,0.036770964434390166,0.039293246372731246,0.06943774745378858,-0.0002569306513034471,0.0,0,0,0.0,0.0,8.721706118363398,0.13559322033898305,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,4,895,1205,29.968874071409797,5.993774814281959,10.0
0.1874651014559829,0.1508874000516429,0.20914503374720092,0.011080092893417244,0.1759611231233285,0.18154363120779016,0.19439189816934282,0.20169327631772216,0.05825763369555803,-0.00010057817072208149,0.0,0,0.0,0.0,0,0.0,0.013642960377686544,0.0,0.0518406173798095,0.01298751446471782,0.017092767897066236,0.03278248047860214,0.03612424402734798,0.0518406173798095,0.0002708768720066996,0.0,0,0,0.0,0.0,13.739786415868302,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,5,1210,1500,29.968874071409797,5.993774814281959,10.0
0.18344666117495295,0.14754564477112686,0.2038136901774068,0.009418986636628036,0.17542991304794966,0.17967965417189924,0.18814183103117813,0.19345581989482769,0.05626804540627994,4.8658507579562346e-05,0.01694915254237288,1,0.16683976809025278,0.16683976809025278,1,0.10158940363189763,0.021385706797835788,0.0,0.06666666666666667,0.013687836775331237,0.03225596697632459,0.03787770095392851,0.03953053091760445,0.06666666666666667,8.131447226075833e-05,0.0,0,0,0.0,0.0,8.577602101578195,0.01694915254237288,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,6,1505,1795,29.968874071409797,5.993774814281959,10.0
0.18841707067237,0.15890208481977802,0.21646258044227581,0.013607595421427305,0.16872891245636587,0.1810012905491839,0.1977282412574859,0.20752804298030328,0.05756049562249779,-5.874602153476702e-06,0.0,0,0.0,0.0,0,0.0,0.019413823125875647,0.0,0.050840155629863056,0.012191615422575413,0.023966279201637068,0.034791480110457566,0.03787933232437041,0.050840155629863056,-0.00013318386297796393,0.0,0,0,0.0,0.0,9.70480490348902,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,7,1800,2090,29.968874071409797,5.993774814281959,10.0
0.19201412816471408,0.1543049341858469,0.21210478023985024,0.010495143481704607,0.1824686591530411,0.18804907841976598,0.19815169322129073,0.20374558436014203,0.057799846054003345,-8.51521096770564e-05,0.0,0,0.0,0.0,0,0.0,0.029477576501773278,0.0,0.0723240570679579,0.01654551613548606,0.03447763450168957,0.050840155629863056,0.06662966046527696,0.0723240570679579,-0.00026044795908582554,0.0,0,0,0.0,0.0,6.513683866422909,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,8,2095,2385,29.968874071409797,5.993774814281959,10.0
0.1900474990349499,0.1519499353029356,0.20564614272672405,0.010369795136906368,0.17940521250650862,0.18555847942706252,0.1975943652960381,0.20356111963795878,0.053696207423788445,-2.3158773898652906e-05,0.0,0,0.0,0.0,0,0.0,0.021308349985653032,0.0,0.08328707558159619,0.016123836712548825,0.024350440792625046,0.04030077216353885,0.052562870830443975,0.08328707558159619,-0.00014015401896163226,0.0,0,0,0.0,0.0,8.918502871411064,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,9,2390,2680,29.968874071409797,5.993774814281959,10.0
0.18496882493238517,0.15083787243254335,0.2114675645482967,0.011787535491094792,0.16400304934133828,0.18148072351617783,0.19267040980940314,0.19573343297787138,0.060629692115753364,2.6527361839416674e-05,0.0,0,0.0,0.0,0,0.0,0.01915351432938977,0.0,0.03920513652301045,0.012047637432463322,0.02457792034849409,0.03600264691583447,0.03791850195655561,0.03920513652301045,0.0002635701515768855,0.0,0,0,0.0,0.0,9.656670054462193,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,10,2685,2975,29.968874071409797,5.993774814281959,10.0
