mean_ear,min_ear,max_ear,std_ear,ear_q10,ear_q25,ear_q75,ear_q90,ear_range,ear_slope,perclos,longest_eye_close,longest_eye_close_seconds,mean_eye_close_duration,eye_close_events,eye_close_event_rate,mean_mar,min_mar,max_mar,std_mar,mar_q75,mar_q90,mar_q95,mar_range,mar_slope,mouth_open_ratio,mouth_open_events,longest_mouth_open,longest_mouth_open_seconds,mean_mouth_open_duration,eye_mouth_ratio,fatigue_score,yawn_score,label,source,video_name,group_id,window_index,frame_start,frame_end,fps,samples_per_second,window_seconds
0.1830094338626201,0.16091867873022186,0.20036434724419486,0.012491647396089031,0.16311704301335297,0.17363730212280645,0.19337869141121566,0.19638354396030358,0.03944566851397299,0.0003259288951178712,0.0,0,0.0,0.0,0,0.0,0.024285215893763076,0.0,0.05171645175253436,0.013320449176320337,0.0322203676155484,0.041098319853644316,0.05002625359880171,0.05171645175253436,-0.00032995459170489844,0.0,0,0,0.0,0.0,7.535526928656622,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,1,10,290,29.968874071409797,2.9968874071409797,10.0
0.19054007477263907,0.17171535767342355,0.2099526750085295,0.008980875732974182,0.17887092740928393,0.1841775580184136,0.1974306151282565,0.20140973420958574,0.038237317335105936,0.0002269824133872751,0.0,0,0.0,0.0,0,0.0,0.016943700189880756,0.0,0.05171645175253436,0.011424658677169536,0.017541160386140585,0.026401920864104738,0.034840446264044526,0.05171645175253436,-0.0001414328186428131,0.0,0,0,0.0,0.0,11.24481829937765,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,2,300,580,29.968874071409797,2.9968874071409797,10.0
0.1739915462564455,0.14136466285443527,0.2034658926850216,0.015866121939954174,0.15028079495741475,0.16456447186183076,0.18390700320907502,0.1934951837667211,0.06210122983058633,-0.0006292520404582502,0.10344827586206896,3,1.0010386085415166,1.0010386085415166,1,0.10334094507382689,0.008582847357168542,0.0,0.02523772325625344,0.010467392709915823,0.017541160386140585,0.024034857365748473,0.024606059241993345,0.02523772325625344,9.266949091184467e-05,0.0,0,0,0.0,0.0,20.269645884504424,0.3103448275862069,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,3,590,870,29.968874071409797,2.9968874071409797,10.0
0.16542639693900835,0.10418504982551471,0.20439313334126852,0.017996423960095993,0.14124263722782593,0.1607039628567025,0.17805007908312795,0.1806499470742738,0.1002080835157538,-5.716437795754876e-05,0.13793103448275862,2,0.6673590723610111,0.44490604824067403,3,0.31002283522148066,0.018956721435409198,0.0,0.06943774745378858,0.014536575537695459,0.022809896167307987,0.036916339891241746,0.040931480525754994,0.06943774745378858,3.1980996762991876e-05,0.0,0,0,0.0,0.0,8.726069612460135,0.27586206896551724,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,4,880,1170,29.968874071409797,2.9968874071409797,10.0
0.18135760329954453,0.12113067150037593,0.2123827995009724,0.017379498181174836,0.16433420780080862,0.18078415246403384,0.19007123336516452,0.19931217353370712,0.09125212800059648,0.00038280416813640317,0.06896551724137931,1,0.33367953618050555,0.33367953618050555,2,0.20668189014765379,0.014568369916967154,0.0,0.04838080415478022,0.012049536252058143,0.017238817250844786,0.032253869436520144,0.03257103606176934,0.04838080415478022,0.0005264165268726453,0.0,0,0,0.0,0.0,12.447868667837147,0.06896551724137931,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,5,1180,1460,29.968874071409797,2.9968874071409797,10.0
0.1821430365115801,0.1581682259555849,0.2070085716686785,0.010113495282101932,0.17031524030494194,0.17456230510749582,0.18640271134518865,0.1955743476201033,0.04884034571309359,3.7132384719672016e-05,0.0,0,0.0,0.0,0,0.0,0.021696086692102025,0.0,0.051833652831194774,0.011578102637833746,0.032253869436520144,0.034102462098947135,0.03526862808900397,0.051833652831194774,4.376289807865351e-06,0.0,0,0,0.0,0.0,8.394815354537073,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,6,1470,1750,29.968874071409797,2.9968874071409797,10.0
0.18907247807476688,0.15285672515724066,0.2066718836564991,0.010169185303351183,0.18168686881207086,0.18485611220058829,0.1932659786008133,0.20081179335638988,0.05381515849925844,-0.00046088364989992965,0.0,0,0.0,0.0,0,0.0,0.01205736058734534,0.0,0.049173720717903206,0.012992394062749938,0.016946718543287685,0.03235959164493654,0.034152676271267515,0.049173720717903206,-0.0002529183843761214,0.0,0,0,0.0,0.0,15.679783060492419,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,7,1760,2040,29.968874071409797,2.9968874071409797,10.0
0.19297124858390696,0.15978091871329914,0.20959403814576874,0.009878601405341258,0.18407636159781643,0.1874047727185742,0.1997318281411046,0.2040257479141605,0.049813119432469605,-0.00020774472529297493,0.0,0,0.0,0.0,0,0.0,0.02491199064916488,0.0,0.03922322702763681,0.010104927257576883,0.035066140133044446,0.03789401465834748,0.038285906198089976,0.03922322702763681,0.00020240200380332906,0.0,0,0,0.0,0.0,7.745808253268687,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,8,2050,2330,29.968874071409797,2.9968874071409797,10.0
0.1912870111962898,0.14834903673969618,0.20511092898422312,0.011800158319429759,0.18360389584927878,0.18624373549842893,0.1973327592291551,0.2041193990822758,0.056761892244526935,-0.00022368238285520365,0.034482758620689655,1,0.33367953618050555,0.33367953618050555,1,0.10334094507382689,0.02035613219047517,0.0,0.050840155629863056,0.013873971138537984,0.033878845665757114,0.03446534757216102,0.03652746259568431,0.050840155629863056,-0.0005755111769069063,0.0,0,0,0.0,0.0,9.39655985953613,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,9,2340,2620,29.968874071409797,2.9968874071409797,10.0
0.18771463854239256,0.14088631654382505,0.21151831508093372,0.01559406317914436,0.1694442661338133,0.18426111710112086,0.1957398248413266,0.20642991925642964,0.07063199853710866,-0.0002830122235265012,0.06896551724137931,1,0.33367953618050555,0.33367953618050555,2,0.20668189014765379,0.01587101328185472,0.0,0.03508232077228117,0.010964198819196042,0.023566953078897113,0.026390259746643097,0.032777199015465934,0.03508232077228117,0.0005262023245896465,0.0,0,0,0.0,0.0,11.82676924527228,0.06896551724137931,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,10,2630,2910,29.968874071409797,2.9968874071409797,10.0
